date,lat,lon,depth,mag,eq_5km,eq_10km,eq_20km,eq_30km
2016-06-10 01:08:03.192000+00:00,41.9122,-119.6173,8.2,1.6,False,False,False,False
2016-06-10 02:51:07.950000+00:00,39.7725,-123.5168333,3.76,1.73,False,False,True,True
2016-06-10 03:18:00.777000+00:00,41.9099,-119.6201,8.5,1.8,False,False,False,False
2016-06-10 07:47:38.590000+00:00,47.8725,-121.6391667,8.77,1.59,False,False,False,False
2016-06-10 12:26:20.450000+00:00,40.6746,-119.3657,9.3,2.1,False,False,False,False
2016-06-10 23:34:28.740000+00:00,39.0873333,-122.6283333,-0.86,1.75,False,False,False,True
2016-06-11 03:38:12.686000+00:00,41.9007,-119.647,9.0,1.7,False,False,False,False
2016-06-11 09:07:56.188000+00:00,41.8606,-119.6508,8.6,2.3,False,False,False,False
2016-06-11 09:17:13.525000+00:00,41.8587,-119.6628,8.1,1.6,False,False,False,False
2016-06-11 10:43:47.050000+00:00,47.1728333,-122.2055,16.62,1.61,False,False,False,True
2016-06-11 15:05:42.620000+00:00,46.1186667,-120.7416667,6.83,1.67,False,False,False,False
2016-06-11 17:16:48.740000+00:00,48.6185,-120.5153333,9.03,1.75,False,False,False,False
2016-06-12 02:21:50.370000+00:00,40.4481667,-125.9006667,18.62,2.87,False,False,False,False
2016-06-12 18:47:04.130000+00:00,43.5282,-127.3825,10.0,4.6,False,False,False,False
2016-06-13 09:35:07.590000+00:00,42.057,-126.6241667,4.02,2.28,False,False,False,False
2016-06-13 14:27:43.960000+00:00,42.0045,-126.528,4.82,2.56,False,False,False,False
2016-06-13 16:26:48.770000+00:00,41.9949,-125.9695,10.0,3.2,False,False,False,False
2016-06-13 16:36:57.790000+00:00,41.979,-126.0527,10.17,2.8,False,False,False,False
2016-06-13 17:37:59.260000+00:00,46.4946667,-122.4108333,18.36,1.52,False,False,False,True
2016-06-14 04:11:55.840000+00:00,47.538,-122.348,28.07,1.59,False,False,True,True
2016-06-14 05:49:31.250000+00:00,39.4213333,-120.1421667,-1.66,1.6,False,False,False,False
2016-06-14 17:11:07.130000+00:00,48.2923333,-122.7291667,16.64,1.63,False,False,False,True
2016-06-15 01:00:15.530000+00:00,40.7446667,-121.5045,9.89,1.96,False,False,False,False
2016-06-15 06:20:49.834000+00:00,41.9034,-119.6092,7.8,1.7,False,False,False,False
2016-06-15 10:56:35.070000+00:00,40.6291667,-124.2725,19.01,1.9,False,False,True,True
2016-06-15 11:00:47.560000+00:00,39.7876667,-122.8086667,8.51,1.51,False,False,True,True
2016-06-16 15:35:57.470000+00:00,40.7555,-124.4308333,28.97,2.76,False,False,False,False
2016-06-16 17:16:39.300000+00:00,40.4186667,-124.6763333,25.33,2.27,False,False,False,True
2016-06-17 08:30:40.288000+00:00,41.902,-119.6282,8.0,1.8,False,False,False,False
2016-06-17 10:24:03.540000+00:00,39.2003333,-123.1926667,5.53,1.67,False,False,True,True
2016-06-17 10:34:45.490000+00:00,38.9115,-122.6911667,2.8,1.83,False,False,False,True
2016-06-17 14:59:23.176000+00:00,41.8875,-119.6372,10.0,1.9,False,False,False,False
2016-06-17 15:01:37.497000+00:00,41.9149,-119.6566,10.2,1.7,False,False,False,False
2016-06-17 16:15:17.852000+00:00,41.9055,-119.6433,10.4,1.6,False,False,False,False
2016-06-17 17:25:20.580000+00:00,44.6118333,-122.7775,16.51,1.67,False,False,False,False
2016-06-18 07:28:46.260000+00:00,40.3415,-123.4895,33.03,2.09,False,False,True,True
2016-06-18 09:24:54.360000+00:00,38.919,-122.1868333,11.65,1.61,False,False,False,False
2016-06-18 13:14:14.290000+00:00,39.157,-123.1563333,7.12,1.66,False,False,True,True
2016-06-18 13:26:14.190000+00:00,40.6485,-126.8238333,4.63,2.88,False,False,False,False
2016-06-18 13:37:17.560000+00:00,40.2696667,-121.2978333,5.23,1.75,False,False,False,False
2016-06-18 18:19:23.820000+00:00,40.5755,-123.682,22.02,1.69,False,True,True,True
2016-06-18 23:02:48.490000+00:00,40.294,-124.477,19.45,2.38,False,False,False,True
2016-06-18 23:54:35.530000+00:00,48.3,-121.8668333,3.38,2.29,False,False,False,False
2016-06-19 01:10:17.480000+00:00,49.6185,-124.3551667,39.54,2.3,False,False,True,True
2016-06-19 05:05:25.180000+00:00,40.9028333,-123.6218333,24.34,2.21,True,True,True,True
2016-06-19 13:04:40.790000+00:00,40.3786667,-124.289,26.54,2.01,False,False,False,True
2016-06-19 19:03:05.140000+00:00,40.8321667,-122.1363333,14.57,1.75,False,False,False,False
2016-06-20 08:14:57.420000+00:00,39.9271667,-120.4561667,8.75,1.74,False,False,False,False
2016-06-20 15:54:30.610000+00:00,48.9461667,-125.1218333,4.59,1.53,False,False,True,True
2016-06-20 18:45:17.430000+00:00,49.4111667,-124.0545,66.63,2.09,False,False,False,True
2016-06-20 22:49:14.380000+00:00,39.3166667,-122.7871667,9.27,1.53,False,False,True,True
2016-06-21 19:01:34.700000+00:00,39.0688333,-123.4708333,2.46,1.55,False,False,False,True
2016-06-21 23:26:20.980000+00:00,47.8831667,-124.2493333,34.11,1.54,False,False,True,True
2016-06-21 23:36:24.926000+00:00,41.8614,-119.6351,9.6,1.5,False,False,False,False
2016-06-22 02:22:36.350000+00:00,48.5883333,-123.0758333,12.76,2.2,False,False,False,True
2016-06-22 05:17:34.660000+00:00,41.8675,-119.5969,7.2,2.1,False,False,False,False
2016-06-22 16:14:18.800000+00:00,40.6505,-123.561,23.08,2.81,True,True,True,True
2016-06-23 02:56:48.650000+00:00,39.3705,-122.8783333,7.1,1.91,False,False,True,True
2016-06-23 07:15:21.453000+00:00,40.6637,-119.4834,7.5,1.5,False,False,False,False
2016-06-23 07:34:44.890000+00:00,43.5908333,-126.6935,4.15,2.61,False,False,False,False
2016-06-24 03:45:43.740000+00:00,39.7711667,-123.5575,6.86,1.78,False,False,True,True
2016-06-24 05:09:49.970000+00:00,42.005,-126.1879,10.0,3.0,False,False,False,False
2016-06-24 06:24:20.590000+00:00,47.7033333,-121.4778333,5.6,2.2,False,False,False,False
2016-06-24 08:38:34.340000+00:00,47.2858333,-122.2818333,20.64,2.93,False,False,False,True
2016-06-24 15:09:48.190000+00:00,39.3985,-123.2918333,0.6,1.78,False,False,False,True
2016-06-25 05:02:52.660000+00:00,39.3461667,-120.0026667,-1.47,2.31,False,False,False,False
2016-06-25 13:20:11.900000+00:00,46.5241667,-121.1648333,8.78,1.51,False,False,False,False
2016-06-25 15:46:59.690000+00:00,39.2408333,-123.3275,3.12,1.61,False,False,False,True
2016-06-25 23:15:10.610000+00:00,47.2916667,-122.2875,20.97,1.96,False,False,False,True
2016-06-25 23:48:58.410000+00:00,40.6448333,-123.5546667,24.28,1.8,False,True,True,True
2016-06-25 23:49:19.430000+00:00,49.0861667,-125.2621667,34.53,2.67,False,True,True,True
2016-06-26 02:40:16.950000+00:00,39.3275,-122.7943333,9.9,1.67,False,False,True,True
2016-06-26 15:31:30.050000+00:00,39.3263333,-122.7935,11.51,2.54,False,False,True,True
2016-06-26 20:24:21.170000+00:00,39.8506667,-123.528,3.61,1.87,False,False,True,True
2016-06-27 01:10:50.880000+00:00,39.8071667,-123.4815,8.75,1.95,False,True,True,True
2016-06-27 09:52:11.210000+00:00,40.4593333,-123.203,31.47,2.08,False,True,True,True
2016-06-27 21:14:40.940000+00:00,39.317,-122.7893333,9.84,2.8,False,False,True,True
2016-06-27 21:28:37.700000+00:00,48.7503333,-124.692,35.17,1.72,False,True,True,True
2016-06-27 22:04:28.370000+00:00,42.394,-124.4921667,21.07,2.89,False,False,True,True
2016-06-28 07:53:27.940000+00:00,39.4203,-119.7385,10.1,1.5,False,False,False,False
2016-06-28 11:55:05.060000+00:00,39.3195,-122.7928333,9.4,2.85,False,False,True,True
2016-06-28 11:56:52.570000+00:00,39.3183333,-122.7815,11.76,1.72,False,False,True,True
2016-06-28 14:11:35.870000+00:00,39.9626667,-120.88,4.83,2.07,False,False,False,False
2016-06-29 02:42:32.960000+00:00,41.2513333,-122.238,7.9,1.58,False,False,False,False
2016-06-29 04:21:46.600000+00:00,47.1771667,-122.2016667,15.15,1.51,False,False,False,False
2016-06-29 15:10:11.850000+00:00,41.1516667,-123.509,36.95,2.51,False,False,True,True
2016-06-29 22:46:33.040000+00:00,47.6083333,-121.8076667,17.94,2.26,False,False,False,False
2016-06-30 13:48:46.380000+00:00,47.4945,-121.7245,18.01,1.54,False,False,False,False
2016-06-30 14:25:12.920000+00:00,40.4501667,-125.8178333,9.03,2.82,False,False,False,False
2016-06-30 19:42:24.717000+00:00,41.8823,-119.6352,11.5,2.0,False,False,False,False
2016-06-30 21:18:38.190000+00:00,39.4233,-119.7927,10.2,2.0,False,False,False,False
2016-06-30 21:40:14.910000+00:00,39.2311667,-123.1706667,6.28,1.65,False,False,True,True
2016-07-01 16:49:49.820000+00:00,40.388,-125.0601667,17.31,3.69,False,False,False,True
2016-07-01 18:36:27.990000+00:00,47.9955,-121.8761667,20.13,3.4,False,False,False,False
2016-07-01 20:05:10.610000+00:00,48.0006667,-121.8893333,15.58,1.93,False,False,False,False
2016-07-01 20:18:29.660000+00:00,47.9971667,-121.8856667,18.38,3.01,False,False,False,False
2016-07-01 20:23:50.440000+00:00,48.0041667,-121.9111667,13.26,1.72,False,False,False,False
2016-07-01 20:32:57.780000+00:00,47.9923333,-121.8753333,18.42,2.45,False,False,False,False
2016-07-01 21:18:02.470000+00:00,47.9926667,-121.8706667,17.64,2.63,False,False,False,False
2016-07-02 08:42:56.390000+00:00,47.9925,-121.8956667,15.4,1.58,False,False,False,False
2016-07-03 09:41:10.370000+00:00,47.9985,-121.8613333,15.04,2.06,False,False,False,False
2016-07-03 13:47:53.960000+00:00,47.994,-121.8726667,18.02,2.24,False,False,False,False
2016-07-04 00:03:48.760000+00:00,40.6423333,-123.5571667,25.16,1.81,False,True,True,True
2016-07-04 01:17:42.990000+00:00,47.7561667,-122.8835,18.54,1.64,False,False,True,True
2016-07-04 01:19:28.420000+00:00,40.6386667,-122.355,28.8,1.91,False,True,True,True
2016-07-04 02:00:49.450000+00:00,40.1761667,-121.0501667,-0.38,1.85,False,False,False,False
2016-07-04 15:25:01.157000+00:00,41.596,-118.8812,10.4,1.6,False,False,False,False
2016-07-04 17:11:48.090000+00:00,48.0035,-121.8823333,16.57,1.62,False,False,False,False
2016-07-04 17:35:14.440000+00:00,39.3538333,-123.227,7.07,1.71,False,False,True,True
2016-07-05 14:23:56.380000+00:00,43.3339,-126.6451,10.0,3.1,False,False,False,False
2016-07-05 15:49:00.300000+00:00,40.2518333,-121.4396667,4.48,1.81,False,False,False,False
2016-07-05 23:39:17.400000+00:00,44.1711,-128.9045,10.0,4.3,False,False,False,False
2016-07-05 23:48:11.980000+00:00,40.4723333,-121.5166667,2.81,1.97,False,False,False,False
2016-07-06 07:14:12.800000+00:00,47.1728333,-122.2015,16.57,2.03,False,False,False,True
2016-07-06 09:01:26.610000+00:00,48.0006667,-121.9126667,13.39,1.72,False,False,False,False
2016-07-06 09:59:01.920000+00:00,39.278,-123.3148333,7.0,2.39,False,False,True,True
2016-07-07 01:30:39.350000+00:00,39.2245,-120.0851667,6.14,1.58,False,False,False,False
2016-07-07 15:29:36.190000+00:00,46.4851667,-122.4155,18.16,1.95,False,False,False,True
2016-07-07 18:13:04.686000+00:00,41.853,-119.6382,9.2,1.5,False,False,False,False
2016-07-08 05:44:52.850000+00:00,47.6921667,-121.4926667,10.89,1.82,False,False,False,False
2016-07-08 07:37:05.460000+00:00,40.4575,-124.4925,26.78,2.18,False,False,False,True
2016-07-08 09:29:53.900000+00:00,39.026,-122.5783333,-0.9,1.84,False,False,False,True
2016-07-08 18:21:35.510000+00:00,39.6765,-123.4436667,15.07,1.86,False,True,True,True
2016-07-08 21:58:04.153000+00:00,41.8757,-119.6377,10.3,1.9,False,False,False,False
2016-07-09 08:50:29.150000+00:00,40.9071667,-121.6648333,6.18,1.9,False,False,False,False
2016-07-09 11:06:52.340000+00:00,47.7043333,-122.9408333,13.3,1.64,False,False,True,True
2016-07-09 12:02:41.861000+00:00,41.8914,-119.6454,10.7,2.2,False,False,False,False
2016-07-09 13:43:20.220000+00:00,48.733,-121.9993333,4.21,1.85,False,False,False,False
2016-07-09 15:48:57.700000+00:00,38.9523333,-123.1845,4.15,2.03,False,False,False,True
2016-07-09 17:35:37.340000+00:00,39.774,-123.995,4.97,2.07,False,False,False,True
2016-07-09 17:57:29.210000+00:00,48.7255,-119.9653333,4.09,1.65,False,False,False,False
2016-07-09 22:44:55.480000+00:00,39.1771667,-122.8801667,13.78,1.63,False,False,True,True
2016-07-10 01:51:48.760000+00:00,40.8068333,-126.97,4.57,2.81,False,False,False,False
2016-07-10 03:29:29.400000+00:00,47.6781667,-120.1918333,3.98,2.12,False,False,False,False
2016-07-10 08:28:19.930000+00:00,47.9958333,-121.8793333,16.84,1.78,False,False,False,False
2016-07-10 09:12:38.140000+00:00,39.0286667,-122.5878333,-0.98,1.83,False,False,False,True
2016-07-11 03:46:12.840000+00:00,39.6438333,-123.4056667,5.65,1.74,False,False,True,True
2016-07-11 05:24:26.170000+00:00,39.6438333,-123.4046667,5.6,2.0,False,False,True,True
2016-07-11 07:59:16.470000+00:00,46.6085,-119.851,6.56,1.65,False,False,False,False
2016-07-11 13:41:57.750000+00:00,40.381,-124.4395,16.04,1.54,False,False,True,True
2016-07-11 15:56:53.230000+00:00,38.9918333,-123.4895,2.0,2.6,False,False,False,True
2016-07-11 16:59:27.140000+00:00,40.4268333,-121.4921667,2.93,2.07,False,False,False,False
2016-07-11 17:42:43.350000+00:00,47.2841667,-122.2866667,21.83,1.68,False,False,False,True
2016-07-11 19:01:47.740000+00:00,47.9951667,-121.9,14.95,1.8,False,False,False,False
2016-07-12 10:31:08.320000+00:00,39.0293333,-122.5841667,-0.75,2.04,False,False,False,True
2016-07-13 17:49:04.294000+00:00,40.1471,-119.8714,12.1,1.8,False,False,False,False
2016-07-14 04:40:51.670000+00:00,40.386,-124.0585,9.55,1.59,False,False,True,True
2016-07-14 15:31:00.910000+00:00,39.6723333,-122.7826667,6.12,1.68,False,False,True,True
2016-07-14 17:01:30.940000+00:00,46.7765,-121.9578333,7.52,1.63,False,False,False,False
2016-07-15 06:50:05.280000+00:00,40.3518333,-124.6021667,15.21,2.42,False,False,False,True
2016-07-16 01:58:23.480000+00:00,43.4517,-126.7387,10.0,4.0,False,False,False,False
2016-07-16 09:25:37.610000+00:00,48.0016667,-121.8701667,17.54,1.95,False,False,False,False
2016-07-16 16:00:33.780000+00:00,49.2028333,-124.0451667,13.6,1.61,False,False,False,True
2016-07-16 16:18:25.740000+00:00,38.9773333,-123.1233333,4.1,1.73,False,False,False,True
2016-07-16 19:45:18.040000+00:00,46.0378333,-123.6048333,26.38,1.54,False,True,True,True
2016-07-16 20:28:30.450000+00:00,40.3926667,-121.9703333,4.16,1.63,False,False,False,False
2016-07-16 20:41:30+00:00,40.9691667,-123.4535,27.89,2.66,True,True,True,True
2016-07-16 22:35:08.870000+00:00,39.9906667,-122.6881667,9.79,2.73,False,False,True,True
2016-07-17 00:42:52.780000+00:00,49.5605,-122.385,1.0,2.9,False,False,False,False
2016-07-17 01:16:43.880000+00:00,45.4748333,-122.8133333,26.65,3.03,False,False,True,True
2016-07-17 15:23:10.050000+00:00,48.6508333,-122.2973333,13.38,1.56,False,False,False,False
2016-07-17 21:30:22.380000+00:00,40.5663333,-123.9135,19.31,2.0,False,True,True,True
2016-07-18 03:21:20.900000+00:00,39.323,-122.7981667,9.27,1.69,False,False,True,True
2016-07-19 04:40:36.030000+00:00,47.7715,-122.5686667,22.7,1.52,False,False,True,True
2016-07-19 09:05:18.840000+00:00,41.9052,-119.586,8.7,1.8,False,False,False,False
2016-07-20 03:04:59.580000+00:00,40.4245,-125.9265,23.03,2.74,False,False,False,False
2016-07-20 22:50:58.970000+00:00,39.3236667,-122.785,12.35,1.63,False,False,True,True
2016-07-21 03:37:24.740000+00:00,39.608,-123.4138333,3.89,1.78,False,False,True,True
2016-07-21 18:47:44.650000+00:00,39.3278333,-122.7648333,17.45,1.54,False,True,True,True
2016-07-21 18:50:48.120000+00:00,39.3295,-122.8046667,10.3,2.36,False,False,True,True
2016-07-21 23:09:05.780000+00:00,40.7243333,-123.8918333,26.24,4.81,False,False,True,True
2016-07-22 18:48:26.030000+00:00,40.7098333,-123.896,22.67,1.69,False,False,True,True
2016-07-22 21:22:53.379000+00:00,41.8717,-119.6356,9.6,2.0,False,False,False,False
2016-07-22 23:38:50.280000+00:00,40.1983333,-121.1,-1.92,2.71,False,False,False,False
2016-07-23 06:05:51.190000+00:00,39.4325,-123.2733333,5.79,2.06,False,False,True,True
2016-07-23 11:38:25.580000+00:00,40.4321667,-121.2883333,-0.99,1.67,False,False,False,False
2016-07-23 22:46:58.380000+00:00,40.9025,-121.3861667,13.14,1.54,False,False,False,False
2016-07-24 15:14:01.140000+00:00,40.2401667,-124.1626667,11.57,1.61,False,True,True,True
2016-07-24 18:06:28.080000+00:00,40.6361667,-122.3573333,26.61,1.89,False,True,True,True
2016-07-25 00:05:35.840000+00:00,40.1656667,-121.3228333,7.01,1.67,False,False,False,False
2016-07-25 01:42:03.010000+00:00,48.6433333,-123.0306667,16.5,1.58,False,False,False,True
2016-07-25 05:51:52+00:00,49.234,-119.463,10.0,1.9,False,False,False,False
2016-07-25 18:31:24.110000+00:00,39.3376667,-122.8066667,8.06,1.84,False,False,True,True
2016-07-25 19:09:33.980000+00:00,39.336,-122.8023333,10.61,2.9,False,False,True,True
2016-07-25 22:43:56.900000+00:00,39.3571667,-123.2828333,-0.17,2.21,False,False,False,True
2016-07-25 23:59:07.210000+00:00,39.0245,-122.5873333,1.14,1.99,False,False,False,True
2016-07-26 03:04:38.140000+00:00,40.3166667,-124.6455,17.79,2.86,False,False,False,True
2016-07-26 14:21:52.250000+00:00,39.2726667,-120.3906667,-1.47,2.09,False,False,False,False
2016-07-26 19:53:01.810000+00:00,48.0053333,-121.8943333,14.87,1.82,False,False,False,False
2016-07-27 08:10:09.040000+00:00,43.9147,-128.8695,10.0,3.3,False,False,False,False
2016-07-27 12:57:30.830000+00:00,38.9155,-122.8926667,4.3,1.74,False,False,False,True
2016-07-27 13:28:55.602000+00:00,41.8767,-119.6278,10.0,1.6,False,False,False,False
2016-07-27 18:07:31.530000+00:00,48.2676667,-122.7643333,18.01,1.62,False,False,False,True
2016-07-27 23:11:55.960000+00:00,48.0113333,-119.8786667,-0.15,1.87,False,False,False,False
2016-07-27 23:22:24.910000+00:00,40.2971667,-124.5011667,19.98,2.5,False,False,False,True
2016-07-28 04:36:49.336000+00:00,41.8477,-119.658,10.4,2.1,False,False,False,False
2016-07-28 05:45:01.590000+00:00,40.0425,-121.3488333,0.56,1.85,False,False,False,False
2016-07-28 21:58:35.400000+00:00,47.4456667,-123.1155,45.35,2.28,False,False,True,True
2016-07-29 09:12:01.558000+00:00,39.1345,-118.8096,5.9,1.8,False,False,False,False
2016-07-29 21:04:26.970000+00:00,47.1756667,-121.8886667,15.16,1.96,False,False,False,False
2016-07-30 02:49:03.060000+00:00,39.8576667,-123.5091667,6.17,2.57,False,False,True,True
2016-07-30 05:24:37.486000+00:00,40.6879,-119.4573,11.5,1.9,False,False,False,False
2016-07-30 05:30:31.750000+00:00,40.4043333,-121.4613333,7.28,1.98,False,False,False,False
2016-07-30 06:25:23.900000+00:00,40.4066667,-121.4561667,8.32,2.24,False,False,False,False
2016-07-30 06:34:00.450000+00:00,40.4013333,-121.474,5.62,2.22,False,False,False,False
2016-07-30 06:34:38.670000+00:00,40.4013333,-121.4618333,7.32,2.23,False,False,False,False
2016-07-30 06:40:06.280000+00:00,40.4056667,-121.4651667,7.32,1.82,False,False,False,False
2016-07-30 06:44:48.650000+00:00,40.406,-121.4625,7.74,2.38,False,False,False,False
2016-07-30 12:31:33.900000+00:00,47.5166667,-122.7708333,16.7,1.68,False,False,True,True
2016-07-30 16:52:37.190000+00:00,49.4713,-127.7223,10.0,3.8,False,True,True,True
2016-07-30 17:41:55.970000+00:00,38.947,-123.2743333,-0.58,1.54,False,False,False,False
2016-07-30 20:35:13.240000+00:00,39.8535,-123.5035,6.17,1.8,False,False,True,True
2016-07-31 02:12:05.540000+00:00,40.4031667,-121.4721667,6.91,1.66,False,False,False,False
2016-07-31 02:18:18.690000+00:00,40.3918333,-121.4741667,7.01,1.72,False,False,False,False
2016-07-31 08:17:44.740000+00:00,40.2741667,-123.8505,29.22,2.21,False,False,True,True
2016-07-31 18:23:18.180000+00:00,39.2253333,-120.4878333,-1.52,1.89,False,False,False,False
2016-07-31 18:53:27.990000+00:00,47.1668333,-123.7083333,35.24,3.5,False,False,True,True
2016-07-31 19:00:06.561000+00:00,39.4347,-119.7375,6.7,3.1,False,False,False,False
2016-07-31 20:01:51.527000+00:00,39.433,-119.7415,6.7,2.0,False,False,False,False
2016-07-31 20:33:43.386000+00:00,39.4303,-119.7421,6.1,1.6,False,False,False,False
2016-07-31 20:37:46.154000+00:00,39.4291,-119.7372,5.2,1.5,False,False,False,False
2016-07-31 22:09:02.630000+00:00,40.4043333,-121.4636667,7.28,1.65,False,False,False,False
2016-08-01 08:38:15.080000+00:00,38.9543333,-122.2048333,8.6,1.87,False,False,False,False
2016-08-01 11:10:13.670000+00:00,41.7438333,-121.4398333,3.12,1.71,False,False,False,False
2016-08-01 12:28:56.006000+00:00,41.2662,-119.0397,4.2,1.7,False,False,False,False
2016-08-01 21:12:37.637000+00:00,41.8659,-119.6225,1.5,2.0,False,False,False,False
2016-08-02 04:53:44.750000+00:00,39.2835,-123.3203333,3.29,1.56,False,False,False,True
2016-08-02 08:10:41.740000+00:00,40.118,-122.184,12.81,1.76,False,False,True,True
2016-08-02 11:31:04.390000+00:00,40.1411667,-120.2295,8.95,3.74,False,False,False,False
2016-08-02 11:35:35.800000+00:00,40.1398333,-120.227,11.67,1.62,False,False,False,False
2016-08-02 11:39:16.850000+00:00,40.1345,-120.2276667,11.14,1.66,False,False,False,False
2016-08-02 11:44:21.140000+00:00,40.1371667,-120.225,11.53,1.61,False,False,False,False
2016-08-02 12:47:54.510000+00:00,40.1376667,-120.2275,12.07,1.84,False,False,False,False
2016-08-02 12:57:13.100000+00:00,40.138,-120.2258333,11.42,1.58,False,False,False,False
2016-08-02 17:04:53.121000+00:00,41.8676,-119.6366,10.2,1.7,False,False,False,False
2016-08-02 20:38:24.230000+00:00,40.1398333,-120.2281667,12.37,1.8,False,False,False,False
2016-08-02 21:49:45.590000+00:00,40.2543333,-121.146,2.73,1.62,False,False,False,False
2016-08-02 23:52:47.764000+00:00,39.2223,-120.9631,5.4,1.5,False,False,False,False
2016-08-03 00:57:18.670000+00:00,40.4746667,-121.5286667,2.61,1.7,False,False,False,False
2016-08-03 02:09:05.350000+00:00,40.2973333,-124.5633333,20.19,2.19,False,False,False,True
2016-08-03 04:08:21.657000+00:00,40.3525,-119.4598,13.4,1.7,False,False,False,False
2016-08-03 06:39:06.600000+00:00,47.6926667,-121.493,10.76,2.07,False,False,False,False
2016-08-03 15:31:31.110000+00:00,40.1558333,-120.209,12.33,1.86,False,False,False,False
2016-08-04 04:55:35.040000+00:00,40.1538333,-120.2131667,6.87,4.48,False,False,False,False
2016-08-04 04:58:19.400000+00:00,40.1546667,-120.2011667,9.44,2.6,False,False,False,False
2016-08-04 04:58:32.600000+00:00,40.1506667,-120.2153333,5.31,3.99,False,False,False,False
2016-08-04 05:00:23.824000+00:00,40.1423,-120.213,12.1,2.2,False,False,False,False
2016-08-04 05:02:37.180000+00:00,40.1243333,-120.2336667,10.76,1.58,False,False,False,False
2016-08-04 05:09:07.430000+00:00,40.1281667,-120.2205,11.61,1.63,False,False,False,False
2016-08-04 05:11:34.330000+00:00,40.1531667,-120.1905,5.89,2.8,False,False,False,False
2016-08-04 05:15:25.130000+00:00,40.1335,-120.2175,11.67,2.01,False,False,False,False
2016-08-04 05:18:50.580000+00:00,40.1273333,-120.2088333,11.52,1.63,False,False,False,False
2016-08-04 05:23:20.010000+00:00,40.1258333,-120.227,11.13,1.6,False,False,False,False
2016-08-04 05:42:36.110000+00:00,40.1358333,-120.2106667,11.79,1.95,False,False,False,False
2016-08-04 05:45:07.540000+00:00,40.1533333,-120.2138333,7.09,2.49,False,False,False,False
2016-08-04 05:49:51.460000+00:00,40.1258333,-120.2228333,11.09,1.78,False,False,False,False
2016-08-04 05:59:03.440000+00:00,40.1285,-120.2301667,11.14,1.6,False,False,False,False
2016-08-04 06:36:34.040000+00:00,40.125,-120.2295,11.26,1.53,False,False,False,False
2016-08-04 06:40:07.790000+00:00,40.1246667,-120.2245,10.93,2.21,False,False,False,False
2016-08-04 09:10:55.180000+00:00,40.134,-120.225,11.41,1.75,False,False,False,False
2016-08-04 10:13:52.170000+00:00,40.1516667,-120.2126667,5.15,3.31,False,False,False,False
2016-08-04 11:15:00.163000+00:00,40.9769,-119.0703,5.0,1.5,False,False,False,False
2016-08-04 11:30:31.420000+00:00,40.1283333,-120.2206667,10.53,1.82,False,False,False,False
2016-08-04 12:29:02.840000+00:00,40.2236667,-120.3278333,8.11,1.52,False,False,False,False
2016-08-04 13:21:32.160000+00:00,40.4622,-119.7,11.5,1.5,False,False,False,False
2016-08-04 14:26:19.490000+00:00,40.1556667,-120.2061667,12.14,2.08,False,False,False,False
2016-08-04 15:55:23.210000+00:00,40.1573333,-120.1926667,10.45,2.05,False,False,False,False
2016-08-04 16:33:19.970000+00:00,40.1345,-120.2085,10.44,1.61,False,False,False,False
2016-08-05 03:53:15.520000+00:00,39.4668333,-123.2783333,8.68,1.79,False,False,True,True
2016-08-05 11:55:38.290000+00:00,47.7235,-123.9196667,30.41,1.76,False,True,True,True
2016-08-05 13:32:42.440000+00:00,40.1268333,-120.2258333,10.93,1.6,False,False,False,False
2016-08-05 22:38:32.500000+00:00,47.37,-122.0333333,13.82,1.52,False,False,False,False
2016-08-06 04:13:58.967000+00:00,41.8799,-119.6394,9.1,1.8,False,False,False,False
2016-08-06 05:13:14.910000+00:00,40.6655,-125.3436667,18.48,3.17,False,False,False,False
2016-08-06 14:26:22.150000+00:00,48.1283333,-122.6353333,30.97,1.81,False,True,True,True
2016-08-06 15:01:50.920000+00:00,47.9326667,-122.1851667,22.01,1.93,False,False,False,True
2016-08-06 20:14:33.610000+00:00,39.5308333,-122.8908333,-1.04,1.84,False,False,False,True
2016-08-06 23:51:33.480000+00:00,44.3421,-129.4701,10.0,3.9,False,False,False,False
2016-08-07 03:12:34.375000+00:00,40.1233,-120.2203,11.2,1.5,False,False,False,False
2016-08-07 14:46:12.270000+00:00,43.5281667,-121.7046667,8.25,1.86,False,False,False,False
2016-08-08 01:46:55.520000+00:00,39.3143333,-123.108,8.57,1.51,False,False,True,True
2016-08-08 09:35:01.130000+00:00,43.0534,-126.5235,10.0,2.9,False,False,False,False
2016-08-09 06:08:49.330000+00:00,40.217,-122.128,19.08,1.87,False,False,True,True
2016-08-09 06:54:43.470000+00:00,40.174,-121.0593333,4.0,2.21,False,False,False,False
2016-08-09 09:14:57.537000+00:00,38.9234,-119.582,5.7,1.7,False,False,False,False
2016-08-09 14:39:11.370000+00:00,50.4018,-129.8461,4.72,4.7,False,False,False,False
2016-08-09 15:36:36.660000+00:00,38.9281667,-122.2218333,-0.48,1.79,False,False,False,False
2016-08-09 16:26:37.150000+00:00,38.9171667,-122.2168333,2.63,1.84,False,False,False,False
2016-08-09 16:45:50.660000+00:00,47.2893333,-122.2888333,18.05,1.79,False,False,False,True
2016-08-09 18:02:52.330000+00:00,40.391,-125.0896667,4.53,2.67,False,False,False,True
2016-08-09 19:38:23.270000+00:00,45.3461667,-121.681,4.36,1.54,False,False,False,False
